time[YYYY-MM-DD hh:mm:ss PST], water_temperature
"2013/09/27 04:13:44", 17.729
"2013/09/27 04:13:59", 17.741
"2013/09/27 04:14:14", 17.736
"2013/09/27 04:14:29", 17.732
"2013/09/27 04:14:44", 17.732
"2013/09/27 04:14:59", 17.723
"2013/09/27 04:15:13", 17.721
"2013/09/27 04:15:28", 17.726
"2013/09/27 04:15:44", 17.724
"2013/09/27 04:15:59", 17.735
"2013/09/27 04:16:14", 17.729
"2013/09/27 04:16:29", 17.739
"2013/09/27 04:16:44", 17.726
"2013/09/27 04:17:00", 17.712
"2013/09/27 04:17:14", 17.740
"2013/09/27 04:17:29", 17.746
"2013/09/27 04:17:44", 17.739
"2013/09/27 04:17:59", 17.749
"2013/09/27 04:18:14", 17.748
"2013/09/27 04:18:29", 17.719
"2013/09/27 04:18:44", 17.714
"2013/09/27 04:18:59", 17.733
"2013/09/27 04:19:14", 17.688
"2013/09/27 04:19:29", 17.677
"2013/09/27 04:19:44", 17.652
"2013/09/27 04:19:59", 17.705
"2013/09/27 04:20:14", 17.712
"2013/09/27 04:20:29", 17.693
"2013/09/27 04:20:44", 17.649
"2013/09/27 04:20:59", 17.651
"2013/09/27 04:21:14", 17.712
"2013/09/27 04:21:29", 17.701
"2013/09/27 04:21:44", 17.654
"2013/09/27 04:21:59", 17.663
"2013/09/27 04:22:14", 17.711
"2013/09/27 04:22:28", 17.715
"2013/09/27 04:22:43", 17.698
"2013/09/27 04:22:58", 17.657
"2013/09/27 04:23:14", 17.702
"2013/09/27 04:23:29", 17.723
"2013/09/27 04:23:44", 17.647
"2013/09/27 04:24:14", 17.731
"2013/09/27 04:24:29", 17.734
"2013/09/27 04:24:44", 17.762
"2013/09/27 04:24:59", 17.742
"2013/09/27 04:25:14", 17.721
"2013/09/27 04:25:29", 17.759
"2013/09/27 04:25:44", 17.719
"2013/09/27 04:25:59", 17.684
"2013/09/27 04:26:14", 17.674
"2013/09/27 04:26:29", 17.676
"2013/09/27 04:26:44", 17.667
"2013/09/27 04:26:59", 17.655
"2013/09/27 04:27:14", 17.648
"2013/09/27 04:27:29", 17.659
"2013/09/27 04:27:44", 17.654
"2013/09/27 04:27:59", 17.614
"2013/09/27 04:28:14", 17.547
"2013/09/27 04:28:29", 17.582
"2013/09/27 04:28:44", 17.591
"2013/09/27 04:28:59", 17.649
"2013/09/27 04:29:13", 17.662
"2013/09/27 04:29:29", 17.688
"2013/09/27 04:29:44", 17.578
"2013/09/27 04:29:59", 17.643
"2013/09/27 04:30:14", 17.635
"2013/09/27 04:30:29", 17.665
"2013/09/27 04:30:44", 17.667
"2013/09/27 04:30:59", 17.635
"2013/09/27 04:31:15", 17.656
"2013/09/27 04:31:29", 17.621
"2013/09/27 04:31:44", 17.656
"2013/09/27 04:31:59", 17.613
"2013/09/27 04:32:14", 17.653
"2013/09/27 04:32:29", 17.609
"2013/09/27 04:32:44", 17.593
"2013/09/27 04:32:59", 17.606
"2013/09/27 04:33:14", 17.614
"2013/09/27 04:33:29", 17.661
"2013/09/27 04:33:43", 17.611
"2013/09/27 04:33:59", 17.613
"2013/09/27 04:34:14", 17.606
"2013/09/27 04:34:29", 17.600
"2013/09/27 04:34:44", 17.592
"2013/09/27 04:34:59", 17.596
"2013/09/27 04:35:14", 17.587
"2013/09/27 04:35:29", 17.607
"2013/09/27 04:35:44", 17.595
"2013/09/27 04:35:59", 17.584
"2013/09/27 04:36:14", 17.572
"2013/09/27 04:36:29", 17.597
"2013/09/27 04:36:44", 17.593
"2013/09/27 04:36:59", 17.612
"2013/09/27 04:37:14", 17.618
"2013/09/27 04:37:29", 17.625
"2013/09/27 04:37:44", 17.612
"2013/09/27 04:37:59", 17.650
"2013/09/27 04:38:14", 17.656
"2013/09/27 04:38:29", 17.661
"2013/09/27 04:38:44", 17.667
"2013/09/27 04:38:59", 17.658
"2013/09/27 04:39:14", 17.662
"2013/09/27 04:39:29", 17.665
"2013/09/27 04:39:44", 17.676
"2013/09/27 04:39:59", 17.668
"2013/09/27 04:40:14", 17.676
"2013/09/27 04:40:29", 17.680
"2013/09/27 04:40:44", 17.660
"2013/09/27 04:40:59", 17.665
"2013/09/27 04:41:14", 17.662
"2013/09/27 04:41:29", 17.702
"2013/09/27 04:41:44", 17.708
"2013/09/27 04:41:59", 17.686
"2013/09/27 04:42:14", 17.699
"2013/09/27 04:42:29", 17.677
"2013/09/27 04:42:44", 17.693
"2013/09/27 04:42:59", 17.686
"2013/09/27 04:43:14", 17.704
"2013/09/27 04:43:29", 17.720
"2013/09/27 04:43:44", 17.722
"2013/09/27 04:43:59", 17.688
"2013/09/27 04:44:14", 17.709
"2013/09/27 04:44:29", 17.689
"2013/09/27 04:44:44", 17.698
"2013/09/27 04:44:59", 17.699
"2013/09/27 04:45:14", 17.706
"2013/09/27 04:45:44", 17.713
"2013/09/27 04:45:59", 17.685
"2013/09/27 04:46:14", 17.703
"2013/09/27 04:46:29", 17.655
"2013/09/27 04:46:44", 17.701
"2013/09/27 04:46:59", 17.712
"2013/09/27 04:47:14", 17.717
"2013/09/27 04:47:29", 17.709
"2013/09/27 04:47:44", 17.716
"2013/09/27 04:47:59", 17.714
"2013/09/27 04:48:14", 17.699
"2013/09/27 04:48:28", 17.713
"2013/09/27 04:48:43", 17.753
"2013/09/27 04:48:58", 17.708
"2013/09/27 04:49:13", 17.744
"2013/09/27 04:49:29", 17.734
"2013/09/27 04:49:44", 17.739
"2013/09/27 04:49:59", 17.773
"2013/09/27 04:50:14", 17.728
"2013/09/27 04:50:29", 17.722
"2013/09/27 04:50:44", 17.752
"2013/09/27 04:50:59", 17.744
"2013/09/27 04:51:14", 17.746
"2013/09/27 04:51:29", 17.756
"2013/09/27 04:51:44", 17.753
"2013/09/27 04:51:59", 17.746
"2013/09/27 04:52:14", 17.768
"2013/09/27 04:52:44", 17.755
"2013/09/27 04:52:59", 17.741
"2013/09/27 04:53:14", 17.743
"2013/09/27 04:53:29", 17.758
"2013/09/27 04:53:44", 17.714
"2013/09/27 04:53:59", 17.744
"2013/09/27 04:54:14", 17.754
"2013/09/27 04:54:29", 17.748
"2013/09/27 04:54:44", 17.786
"2013/09/27 04:54:59", 17.759
"2013/09/27 04:55:14", 17.773
"2013/09/27 04:55:29", 17.767
"2013/09/27 04:55:44", 17.775
"2013/09/27 04:55:59", 17.792
"2013/09/27 04:56:14", 17.788
"2013/09/27 04:56:29", 17.752
"2013/09/27 04:56:44", 17.740
"2013/09/27 04:56:59", 17.760
"2013/09/27 04:57:14", 17.769
"2013/09/27 04:57:29", 17.751
"2013/09/27 04:57:44", 17.757
"2013/09/27 04:57:59", 17.719
"2013/09/27 04:58:14", 17.733
"2013/09/27 04:58:29", 17.736
"2013/09/27 04:58:44", 17.728
"2013/09/27 04:58:59", 17.715
"2013/09/27 04:59:14", 17.722
"2013/09/27 04:59:44", 17.675
"2013/09/27 04:59:58", 17.646
"2013/09/27 05:00:13", 17.746
"2013/09/27 05:00:28", 17.721
"2013/09/27 05:00:44", 17.709
"2013/09/27 05:00:59", 17.757
"2013/09/27 05:01:14", 17.676
"2013/09/27 05:01:29", 17.691
"2013/09/27 05:01:44", 17.702
"2013/09/27 05:01:59", 17.680
"2013/09/27 05:02:14", 17.681
"2013/09/27 05:02:29", 17.677
"2013/09/27 05:02:44", 17.629
"2013/09/27 05:02:59", 17.681
"2013/09/27 05:03:14", 17.659
"2013/09/27 05:03:29", 17.620
"2013/09/27 05:03:44", 17.644
"2013/09/27 05:03:59", 17.616
"2013/09/27 05:04:14", 17.675
"2013/09/27 05:04:29", 17.668
"2013/09/27 05:04:44", 17.677
"2013/09/27 05:04:59", 17.682
"2013/09/27 05:05:14", 17.651
"2013/09/27 05:05:29", 17.651
"2013/09/27 05:05:44", 17.669
"2013/09/27 05:05:59", 17.659
"2013/09/27 05:06:14", 17.670
"2013/09/27 05:06:29", 17.644
"2013/09/27 05:06:44", 17.656
"2013/09/27 05:06:59", 17.660
"2013/09/27 05:07:14", 17.632
"2013/09/27 05:07:29", 17.683
"2013/09/27 05:07:44", 17.663
"2013/09/27 05:07:59", 17.677
"2013/09/27 05:08:14", 17.646
"2013/09/27 05:08:29", 17.664
"2013/09/27 05:08:44", 17.641
"2013/09/27 05:08:59", 17.644
"2013/09/27 05:09:14", 17.651
"2013/09/27 05:09:29", 17.647
"2013/09/27 05:09:44", 17.615
"2013/09/27 05:09:59", 17.603
"2013/09/27 05:10:14", 17.571
"2013/09/27 05:10:29", 17.479
"2013/09/27 05:10:44", 17.575
"2013/09/27 05:10:58", 17.480
"2013/09/27 05:11:13", 17.505
"2013/09/27 05:11:28", 17.552
"2013/09/27 05:11:44", 17.511
"2013/09/27 05:11:59", 17.596
"2013/09/27 05:12:14", 17.580
"2013/09/27 05:12:29", 17.400
"2013/09/27 05:12:44", 17.458
"2013/09/27 05:12:59", 17.567
"2013/09/27 05:13:14", 17.562
"2013/09/27 05:13:29", 17.482
"2013/09/27 05:13:45", 17.431
"2013/09/27 05:13:59", 17.510
"2013/09/27 05:14:14", 17.550
"2013/09/27 05:14:29", 17.537
"2013/09/27 05:14:44", 17.496
"2013/09/27 05:14:59", 17.533
"2013/09/27 05:15:14", 17.576
"2013/09/27 05:15:29", 17.598
"2013/09/27 05:15:44", 17.641
"2013/09/27 05:15:59", 17.633
"2013/09/27 05:16:14", 17.612
"2013/09/27 05:16:29", 17.546
"2013/09/27 05:16:44", 17.599
"2013/09/27 05:16:59", 17.658
"2013/09/27 05:17:14", 17.626
"2013/09/27 05:17:29", 17.623
"2013/09/27 05:17:44", 17.625
"2013/09/27 05:17:59", 17.631
"2013/09/27 05:18:14", 17.640
"2013/09/27 05:18:29", 17.629
"2013/09/27 05:18:44", 17.610
"2013/09/27 05:18:59", 17.637
"2013/09/27 05:19:14", 17.618
"2013/09/27 05:19:29", 17.637
"2013/09/27 05:19:44", 17.660
"2013/09/27 05:19:59", 17.642
"2013/09/27 05:20:14", 17.645
"2013/09/27 05:20:29", 17.651
"2013/09/27 05:20:44", 17.672
"2013/09/27 05:20:59", 17.687
"2013/09/27 05:21:14", 17.677
"2013/09/27 05:21:29", 17.621
"2013/09/27 05:21:44", 17.683
"2013/09/27 05:21:58", 17.633
"2013/09/27 05:22:13", 17.630
"2013/09/27 05:22:28", 17.618
"2013/09/27 05:22:44", 17.616
"2013/09/27 05:22:59", 17.637
"2013/09/27 05:23:14", 17.641
"2013/09/27 05:23:29", 17.634
"2013/09/27 05:23:44", 17.667
"2013/09/27 05:23:59", 17.686
"2013/09/27 05:24:14", 17.665
"2013/09/27 05:24:29", 17.652
"2013/09/27 05:24:44", 17.664
"2013/09/27 05:24:59", 17.656
"2013/09/27 05:25:14", 17.666
"2013/09/27 05:25:29", 17.640
"2013/09/27 05:25:44", 17.652
"2013/09/27 05:25:59", 17.650
"2013/09/27 05:26:14", 17.683
"2013/09/27 05:26:29", 17.661
"2013/09/27 05:26:44", 17.676
"2013/09/27 05:26:59", 17.693
"2013/09/27 05:27:14", 17.685
"2013/09/27 05:27:29", 17.649
"2013/09/27 05:27:44", 17.675
"2013/09/27 05:27:59", 17.615
"2013/09/27 05:28:14", 17.581
"2013/09/27 05:28:29", 17.612
"2013/09/27 05:28:44", 17.717
"2013/09/27 05:28:59", 17.681
"2013/09/27 05:29:14", 17.625
"2013/09/27 05:29:29", 17.621
"2013/09/27 05:29:44", 17.697
"2013/09/27 05:29:59", 17.693
"2013/09/27 05:30:14", 17.653
"2013/09/27 05:30:29", 17.658
"2013/09/27 05:30:44", 17.643
"2013/09/27 05:30:59", 17.658
"2013/09/27 05:31:14", 17.611
"2013/09/27 05:31:29", 17.603
"2013/09/27 05:31:44", 17.602
"2013/09/27 05:31:59", 17.599
"2013/09/27 05:32:14", 17.644
"2013/09/27 05:32:29", 17.670
"2013/09/27 05:32:44", 17.637
"2013/09/27 05:32:59", 17.642
"2013/09/27 05:33:13", 17.575
"2013/09/27 05:33:28", 17.542
"2013/09/27 05:33:44", 17.531
"2013/09/27 05:33:59", 17.518
"2013/09/27 05:34:14", 17.540
"2013/09/27 05:34:29", 17.486
"2013/09/27 05:34:44", 17.510
"2013/09/27 05:34:59", 17.520
"2013/09/27 05:35:15", 17.498
"2013/09/27 05:35:29", 17.526
"2013/09/27 05:35:44", 17.613
"2013/09/27 05:35:59", 17.642
"2013/09/27 05:36:14", 17.642
"2013/09/27 05:36:29", 17.640
"2013/09/27 05:36:44", 17.557
"2013/09/27 05:36:59", 17.516
"2013/09/27 05:37:14", 17.520
"2013/09/27 05:37:29", 17.542
"2013/09/27 05:37:44", 17.576
"2013/09/27 05:37:59", 17.460
"2013/09/27 05:38:14", 17.483
"2013/09/27 05:38:29", 17.539
"2013/09/27 05:38:44", 17.557
"2013/09/27 05:38:59", 17.586
"2013/09/27 05:39:14", 17.503
"2013/09/27 05:39:29", 17.543
"2013/09/27 05:39:44", 17.536
"2013/09/27 05:39:59", 17.478
"2013/09/27 05:40:14", 17.389
"2013/09/27 05:40:29", 17.399
"2013/09/27 05:40:44", 17.386
"2013/09/27 05:40:59", 17.371
"2013/09/27 05:41:14", 17.354
"2013/09/27 05:41:29", 17.369
"2013/09/27 05:41:44", 17.403
"2013/09/27 05:41:59", 17.371
"2013/09/27 05:42:14", 17.287
"2013/09/27 05:42:29", 17.303
"2013/09/27 05:42:44", 17.305
"2013/09/27 05:42:59", 17.364
"2013/09/27 05:43:14", 17.320
"2013/09/27 05:43:29", 17.305
"2013/09/27 05:43:44", 17.300
"2013/09/27 05:43:59", 17.309
"2013/09/27 05:44:13", 17.273
"2013/09/27 05:44:28", 17.235
"2013/09/27 05:44:44", 17.156
"2013/09/27 05:44:59", 17.067
"2013/09/27 05:45:14", 17.068
"2013/09/27 05:45:29", 17.094
"2013/09/27 05:45:44", 17.060
"2013/09/27 05:45:59", 17.064
"2013/09/27 05:46:14", 17.105
"2013/09/27 05:46:29", 17.233
"2013/09/27 05:46:44", 17.397
"2013/09/27 05:46:59", 17.416
"2013/09/27 05:47:14", 17.220
"2013/09/27 05:47:29", 17.211
"2013/09/27 05:47:44", 17.231
"2013/09/27 05:47:59", 17.254
"2013/09/27 05:48:14", 17.156
"2013/09/27 05:48:29", 17.262
"2013/09/27 05:48:44", 17.334
"2013/09/27 05:48:59", 17.234
"2013/09/27 05:49:14", 17.245
"2013/09/27 05:49:29", 17.204
"2013/09/27 05:49:44", 17.231
"2013/09/27 05:49:59", 17.214
"2013/09/27 05:50:14", 17.234
"2013/09/27 05:50:29", 17.267
"2013/09/27 05:50:44", 17.217
"2013/09/27 05:50:59", 17.269
"2013/09/27 05:51:14", 17.158
"2013/09/27 05:51:29", 17.239
"2013/09/27 05:51:44", 17.212
"2013/09/27 05:51:59", 17.140
"2013/09/27 05:52:14", 17.193
"2013/09/27 05:52:29", 17.130
"2013/09/27 05:52:44", 17.243
"2013/09/27 05:52:59", 17.214
"2013/09/27 05:53:14", 17.208
"2013/09/27 05:53:29", 17.169
"2013/09/27 05:53:44", 17.153
"2013/09/27 05:53:59", 17.256
"2013/09/27 05:54:14", 17.238
"2013/09/27 05:54:28", 17.183
"2013/09/27 05:54:43", 17.207
"2013/09/27 05:54:58", 17.209
"2013/09/27 05:55:13", 17.120
"2013/09/27 05:55:29", 17.121
"2013/09/27 05:55:44", 17.207
"2013/09/27 05:55:59", 17.129
"2013/09/27 05:56:14", 17.180
"2013/09/27 05:56:30", 17.147
"2013/09/27 05:56:44", 17.120
"2013/09/27 05:56:59", 17.177
"2013/09/27 05:57:14", 17.139
"2013/09/27 05:57:29", 17.142
"2013/09/27 05:57:44", 17.196
"2013/09/27 05:57:59", 17.152
"2013/09/27 05:58:14", 17.159
"2013/09/27 05:58:29", 17.177
"2013/09/27 05:58:44", 17.174
"2013/09/27 05:58:59", 17.174
"2013/09/27 05:59:14", 17.202
"2013/09/27 05:59:29", 17.213
"2013/09/27 05:59:44", 17.216
"2013/09/27 05:59:59", 17.218
"2013/09/27 06:00:14", 17.206
"2013/09/27 06:00:29", 17.232
"2013/09/27 06:00:44", 17.241
"2013/09/27 06:00:59", 17.238
"2013/09/27 06:01:14", 17.254
"2013/09/27 06:01:29", 17.251
"2013/09/27 06:01:44", 17.213
"2013/09/27 06:01:59", 17.258
"2013/09/27 06:02:14", 17.246
"2013/09/27 06:02:29", 17.261
"2013/09/27 06:02:44", 17.271
"2013/09/27 06:02:59", 17.264
"2013/09/27 06:03:14", 17.274
"2013/09/27 06:03:29", 17.257
"2013/09/27 06:03:44", 17.273
"2013/09/27 06:03:59", 17.273
"2013/09/27 06:04:14", 17.258
"2013/09/27 06:04:29", 17.281
"2013/09/27 06:04:44", 17.249
"2013/09/27 06:04:59", 17.295
"2013/09/27 06:05:13", 17.279
"2013/09/27 06:05:28", 17.310
"2013/09/27 06:05:43", 17.313
"2013/09/27 06:05:58", 17.264
"2013/09/27 06:06:14", 17.265
"2013/09/27 06:06:29", 17.283
"2013/09/27 06:06:44", 17.291
"2013/09/27 06:06:59", 17.308
"2013/09/27 06:07:14", 17.317
"2013/09/27 06:07:29", 17.340
"2013/09/27 06:07:44", 17.329
"2013/09/27 06:07:59", 17.323
"2013/09/27 06:08:14", 17.336
"2013/09/27 06:08:29", 17.327
"2013/09/27 06:08:44", 17.350
"2013/09/27 06:08:59", 17.358
"2013/09/27 06:09:14", 17.308
"2013/09/27 06:09:29", 17.256
"2013/09/27 06:09:44", 17.241
"2013/09/27 06:09:59", 17.266
"2013/09/27 06:10:14", 17.250
"2013/09/27 06:10:29", 17.248
"2013/09/27 06:10:44", 17.229
"2013/09/27 06:10:59", 17.236
"2013/09/27 06:11:14", 17.229
"2013/09/27 06:11:29", 17.231
"2013/09/27 06:11:44", 17.241
"2013/09/27 06:11:59", 17.246
"2013/09/27 06:12:14", 17.265
"2013/09/27 06:12:29", 17.254
"2013/09/27 06:12:44", 17.259
"2013/09/27 06:12:59", 17.277
"2013/09/27 06:13:14", 17.310
"2013/09/27 06:13:29", 17.305
"2013/09/27 06:13:44", 17.307
"2013/09/27 06:13:59", 17.313
"2013/09/27 06:14:14", 17.297
"2013/09/27 06:14:29", 17.320
"2013/09/27 06:14:44", 17.274
"2013/09/27 06:14:59", 17.268
"2013/09/27 06:15:14", 17.256
"2013/09/27 06:15:29", 17.251
"2013/09/27 06:15:44", 17.272
"2013/09/27 06:15:59", 17.294
"2013/09/27 06:16:13", 17.300
"2013/09/27 06:16:28", 17.306
"2013/09/27 06:16:43", 17.279
"2013/09/27 06:16:58", 17.290
"2013/09/27 06:17:14", 17.278
"2013/09/27 06:17:29", 17.270
"2013/09/27 06:17:45", 17.277
"2013/09/27 06:17:59", 17.291
"2013/09/27 06:18:14", 17.297
"2013/09/27 06:18:29", 17.289
"2013/09/27 06:18:44", 17.235
"2013/09/27 06:18:59", 17.250
"2013/09/27 06:19:14", 17.250
"2013/09/27 06:19:29", 17.256
"2013/09/27 06:19:44", 17.273
"2013/09/27 06:19:59", 17.277
"2013/09/27 06:20:14", 17.279
"2013/09/27 06:20:29", 17.249
"2013/09/27 06:20:44", 17.255
"2013/09/27 06:20:59", 17.266
"2013/09/27 06:21:14", 17.274
"2013/09/27 06:21:29", 17.292
"2013/09/27 06:21:44", 17.286
"2013/09/27 06:21:59", 17.290
"2013/09/27 06:22:14", 17.296
"2013/09/27 06:22:29", 17.269
"2013/09/27 06:22:44", 17.291
"2013/09/27 06:22:59", 17.284
"2013/09/27 06:23:14", 17.322
"2013/09/27 06:23:29", 17.331
"2013/09/27 06:23:44", 17.302
"2013/09/27 06:23:59", 17.290
"2013/09/27 06:24:14", 17.294
"2013/09/27 06:24:29", 17.296
"2013/09/27 06:24:44", 17.276
"2013/09/27 06:24:59", 17.304
"2013/09/27 06:25:14", 17.297
"2013/09/27 06:25:29", 17.297
"2013/09/27 06:25:44", 17.284
"2013/09/27 06:25:59", 17.292
"2013/09/27 06:26:13", 17.294
"2013/09/27 06:26:28", 17.320
"2013/09/27 06:26:43", 17.335
"2013/09/27 06:26:58", 17.317
"2013/09/27 06:27:14", 17.328
"2013/09/27 06:27:29", 17.307
"2013/09/27 06:27:44", 17.334
"2013/09/27 06:27:59", 17.307
"2013/09/27 06:28:14", 17.321
"2013/09/27 06:28:29", 17.309
"2013/09/27 06:28:44", 17.327
"2013/09/27 06:28:59", 17.336
"2013/09/27 06:29:14", 17.334
"2013/09/27 06:29:29", 17.343
"2013/09/27 06:29:44", 17.337
"2013/09/27 06:29:59", 17.357
"2013/09/27 06:30:14", 17.328
"2013/09/27 06:30:29", 17.324
"2013/09/27 06:30:44", 17.323
"2013/09/27 06:30:59", 17.332
"2013/09/27 06:31:14", 17.330
"2013/09/27 06:31:29", 17.323
"2013/09/27 06:31:44", 17.297
"2013/09/27 06:31:59", 17.345
"2013/09/27 06:32:14", 17.312
"2013/09/27 06:32:29", 17.377
"2013/09/27 06:32:44", 17.338
"2013/09/27 06:32:59", 17.322
"2013/09/27 06:33:14", 17.334
"2013/09/27 06:33:29", 17.315
"2013/09/27 06:33:44", 17.333
"2013/09/27 06:33:59", 17.356
"2013/09/27 06:34:14", 17.340
"2013/09/27 06:34:29", 17.329
"2013/09/27 06:34:44", 17.341
"2013/09/27 06:34:59", 17.337
"2013/09/27 06:35:14", 17.326
"2013/09/27 06:35:29", 17.299
"2013/09/27 06:35:44", 17.313
"2013/09/27 06:35:59", 17.311
"2013/09/27 06:36:14", 17.316
"2013/09/27 06:36:29", 17.323
"2013/09/27 06:36:44", 17.332
"2013/09/27 06:36:59", 17.331
"2013/09/27 06:37:13", 17.323
"2013/09/27 06:37:28", 17.331
"2013/09/27 06:37:44", 17.333
"2013/09/27 06:37:58", 17.334
"2013/09/27 06:38:14", 17.340
"2013/09/27 06:38:29", 17.340
"2013/09/27 06:38:44", 17.341
"2013/09/27 06:38:59", 17.341
"2013/09/27 06:39:15", 17.344
"2013/09/27 06:39:29", 17.358
"2013/09/27 06:39:44", 17.351
"2013/09/27 06:39:59", 17.300
"2013/09/27 06:40:14", 17.329
"2013/09/27 06:40:29", 17.346
"2013/09/27 06:40:44", 17.350
"2013/09/27 06:40:59", 17.344
"2013/09/27 06:41:14", 17.338
"2013/09/27 06:41:29", 17.349
"2013/09/27 06:41:44", 17.349
"2013/09/27 06:41:59", 17.345
"2013/09/27 06:42:14", 17.345
"2013/09/27 06:42:29", 17.352
"2013/09/27 06:42:44", 17.367
"2013/09/27 06:42:59", 17.375
"2013/09/27 06:43:14", 17.373
"2013/09/27 06:43:29", 17.362
"2013/09/27 06:43:44", 17.373
"2013/09/27 06:43:59", 17.351
"2013/09/27 06:44:14", 17.336
"2013/09/27 06:44:29", 17.340
"2013/09/27 06:44:44", 17.332
"2013/09/27 06:44:59", 17.321
"2013/09/27 06:45:14", 17.319
"2013/09/27 06:45:29", 17.310
"2013/09/27 06:45:44", 17.317
"2013/09/27 06:45:59", 17.320
"2013/09/27 06:46:14", 17.327
"2013/09/27 06:46:29", 17.329
"2013/09/27 06:46:44", 17.329
"2013/09/27 06:46:59", 17.329
"2013/09/27 06:47:14", 17.319
"2013/09/27 06:47:28", 17.300
"2013/09/27 06:47:43", 17.299
"2013/09/27 06:47:58", 17.307
"2013/09/27 06:48:13", 17.303
"2013/09/27 06:48:29", 17.301
"2013/09/27 06:48:44", 17.284
"2013/09/27 06:48:59", 17.281
"2013/09/27 06:49:14", 17.280
"2013/09/27 06:49:29", 17.271
"2013/09/27 06:49:44", 17.275
"2013/09/27 06:49:59", 17.282
"2013/09/27 06:50:14", 17.282
"2013/09/27 06:50:29", 17.284
"2013/09/27 06:50:44", 17.293
"2013/09/27 06:50:59", 17.289
"2013/09/27 06:51:14", 17.292
"2013/09/27 06:51:29", 17.279
"2013/09/27 06:51:44", 17.274
"2013/09/27 06:51:59", 17.274
"2013/09/27 06:52:14", 17.266
"2013/09/27 06:52:29", 17.234
"2013/09/27 06:52:44", 17.230
"2013/09/27 06:52:59", 17.231
"2013/09/27 06:53:14", 17.236
"2013/09/27 06:53:29", 17.252
"2013/09/27 06:53:44", 17.254
"2013/09/27 06:53:59", 17.279
"2013/09/27 06:54:14", 17.299
"2013/09/27 06:54:29", 17.279
"2013/09/27 06:54:44", 17.253
"2013/09/27 06:54:59", 17.245
"2013/09/27 06:55:14", 17.248
"2013/09/27 06:55:29", 17.246
"2013/09/27 06:55:44", 17.229
"2013/09/27 06:55:59", 17.230
"2013/09/27 06:56:14", 17.240
"2013/09/27 06:56:29", 17.247
"2013/09/27 06:56:44", 17.273
"2013/09/27 06:56:59", 17.268
"2013/09/27 06:57:14", 17.289
"2013/09/27 06:57:29", 17.306
"2013/09/27 06:57:44", 17.290
"2013/09/27 06:57:59", 17.293
"2013/09/27 06:58:13", 17.297
"2013/09/27 06:58:28", 17.294
"2013/09/27 06:58:43", 17.236
"2013/09/27 06:58:58", 17.285
"2013/09/27 06:59:14", 17.299
"2013/09/27 06:59:29", 17.286
"2013/09/27 06:59:44", 17.255
"2013/09/27 06:59:59", 17.235
"2013/09/27 07:00:14", 17.166
"2013/09/27 07:00:30", 17.154
"2013/09/27 07:00:44", 17.172
"2013/09/27 07:00:59", 17.199
"2013/09/27 07:01:14", 17.221
"2013/09/27 07:01:29", 17.189
"2013/09/27 07:01:44", 17.172
"2013/09/27 07:01:59", 17.178
"2013/09/27 07:02:14", 17.180
"2013/09/27 07:02:29", 17.186
"2013/09/27 07:02:44", 17.196
"2013/09/27 07:02:59", 17.200
"2013/09/27 07:03:14", 17.201
"2013/09/27 07:03:29", 17.206
"2013/09/27 07:03:44", 17.216
"2013/09/27 07:03:59", 17.216
"2013/09/27 07:04:14", 17.228
"2013/09/27 07:04:29", 17.235
"2013/09/27 07:04:44", 17.230
"2013/09/27 07:04:59", 17.225
"2013/09/27 07:05:14", 17.231
"2013/09/27 07:05:29", 17.221
"2013/09/27 07:05:44", 17.210
"2013/09/27 07:05:59", 17.153
"2013/09/27 07:06:14", 17.139
"2013/09/27 07:06:29", 17.137
"2013/09/27 07:06:44", 17.021
"2013/09/27 07:06:59", 17.003
"2013/09/27 07:07:14", 17.049
"2013/09/27 07:07:29", 17.093
"2013/09/27 07:07:44", 17.101
"2013/09/27 07:07:59", 17.064
"2013/09/27 07:08:14", 17.081
"2013/09/27 07:08:29", 17.063
"2013/09/27 07:08:44", 17.048
"2013/09/27 07:08:59", 17.105
"2013/09/27 07:09:13", 17.110
"2013/09/27 07:09:28", 17.126
"2013/09/27 07:09:43", 17.147
"2013/09/27 07:09:58", 17.144
"2013/09/27 07:10:13", 17.140
"2013/09/27 07:10:29", 17.138
"2013/09/27 07:10:44", 17.138
"2013/09/27 07:10:59", 17.128
"2013/09/27 07:11:14", 17.113
"2013/09/27 07:11:29", 17.138
"2013/09/27 07:11:44", 17.127
"2013/09/27 07:11:59", 17.119
"2013/09/27 07:12:14", 17.116
"2013/09/27 07:12:29", 17.122
"2013/09/27 07:12:44", 17.121
"2013/09/27 07:12:59", 17.109
"2013/09/27 07:13:14", 17.113
"2013/09/27 07:13:29", 17.111
"2013/09/27 07:13:44", 17.099
"2013/09/27 07:13:59", 17.108
"2013/09/27 07:14:14", 17.093
"2013/09/27 07:14:29", 17.081
"2013/09/27 07:14:44", 17.085
"2013/09/27 07:14:59", 17.079
"2013/09/27 07:15:14", 17.059
"2013/09/27 07:15:29", 17.031
"2013/09/27 07:15:44", 17.025
"2013/09/27 07:15:59", 17.042
"2013/09/27 07:16:14", 17.048
"2013/09/27 07:16:29", 17.057
"2013/09/27 07:16:44", 17.028
"2013/09/27 07:16:59", 17.012
"2013/09/27 07:17:14", 16.982
"2013/09/27 07:17:29", 16.982
"2013/09/27 07:17:44", 16.989
"2013/09/27 07:17:59", 16.997
"2013/09/27 07:18:14", 16.999
